Song-Name,Singer/Artists,Genre,Album/Movie,emotion,videoId,channelTitle
The Disco Song (Remix),"Benny Dayal, Salim Merchant, Shahid Mallaya, Sunidhu Chauhan, Udit Narayan",BollywoodDance,Student of the Year,joy,mcL6ZErM49Q,https://i.ytimg.com/vi/mcL6ZErM49Q/hqdefault.jpg
Yeh Ishq Hai Gunah,"Sukhwinder Singh, Sunidhi Chauhan",BollywoodRomantic,Madhoshi,love,9egukeKyw_s,https://i.ytimg.com/vi/9egukeKyw_s/hqdefault.jpg
Kabhi Shaam Dhale,Lucky Ali,BollywoodDance,Sur,joy,HCroBGmOXOo,https://i.ytimg.com/vi/HCroBGmOXOo/hqdefault.jpg
In Lamhon Ke Daaman Mein,Javed Ali,BollywoodRomantic,Jodha Akbar,love,ve4IQMlTMuY,https://i.ytimg.com/vi/ve4IQMlTMuY/hqdefault.jpg
Agar Main Kahoon,"Alka Yagnik, Udit Narayan",BollywoodRomantic,Lakshay,love,30tnmyzgRSI,https://i.ytimg.com/vi/30tnmyzgRSI/hqdefault.jpg
Kaddu Katega,Antara Mitra,BollywoodDance,R... Rajkumar,joy,InQtgnMtPIY,https://i.ytimg.com/vi/InQtgnMtPIY/hqdefault.jpg
Ishaqzaade,"Javed Ali, Shreya Ghoshal",BollywoodDance,Ishaqzaade,joy,Lf1M-XJpUpQ,https://i.ytimg.com/vi/Lf1M-XJpUpQ/hqdefault.jpg
Race 2 (Mashup),Multiple,BollywoodDance,Race 2,joy,H_gu0Pq87CY,https://i.ytimg.com/vi/H_gu0Pq87CY/hqdefault.jpg
Allah Ke Bande,Kailash Kher,BollywoodSad,Waisa Bhi Hota Hai,sadness,KSwd2fYX9vg,https://i.ytimg.com/vi/KSwd2fYX9vg/hqdefault.jpg
Aisa Jadoo,Sunidhi Chauhan,BollywoodDance,Khakee,joy,1TxDOusA4TA,https://i.ytimg.com/vi/1TxDOusA4TA/hqdefault.jpg
Saanson Ki Mala,Kavita Krishnamurthy,BollywoodDance,Koyla,joy,#NAME?,https://i.ytimg.com/vi/-FGYMkL_u-g/hqdefault.jpg
Mar Jayian,"Sunidhi Chauhan, Vishal Dadlani",Bollywood,Vicky Donor,neutral,XkQZdsr9g2I,https://i.ytimg.com/vi/XkQZdsr9g2I/hqdefault.jpg
Prabhu Ji,Asees Kaur,BollywoodDevotional,High Jack,fear,dn6uGQ78E-8,https://i.ytimg.com/vi/dn6uGQ78E-8/hqdefault.jpg
Baby Doll (Remix),"Kanika Kapoor, Meet Bros",BollywoodDance,Ragini MMS 2,joy,50X8EXq6Tlc,https://i.ytimg.com/vi/50X8EXq6Tlc/hqdefault.jpg
Aa Tayar Hoja,Sunidhi Chauhan,BollywoodDance,Asoka,joy,VVvm4ZFQGqE,https://i.ytimg.com/vi/VVvm4ZFQGqE/hqdefault.jpg
Humko Pyaar Hua,"K.K., Tulsi Kumar",BollywoodRomantic,Ready,love,EB25MOJIHRQ,https://i.ytimg.com/vi/EB25MOJIHRQ/hqdefault.jpg
Jugni Peeke Tight Hai,"Divya Kumar, Kanika Kapoor, Sukriti Kakkar",BollywoodDance,Kis Kisko Pyaar Karoon,joy,abcBq_tdTuA,https://i.ytimg.com/vi/abcBq_tdTuA/hqdefault.jpg
Mere Rang Mein Rangne Wali,"Asad Bhopali, S.P. Balasubrahmanyam",BollywoodRomantic,Maine Pyar Kiya,love,T9RQrpuPt6o,https://i.ytimg.com/vi/T9RQrpuPt6o/hqdefault.jpg
Toh Phir Aao,Mustafa Zahid,BollywoodSad,Awarapan,sadness,#NAME?,https://i.ytimg.com/vi/-ML12N-EDs4/hqdefault.jpg
Ajnabi Mujhko Itna Bata,"Asha Bhosle, Jatin-Lalit, Udit Narayan",BollywoodRomantic,Pyaar To Hona Hi Tha,love,0GbzslPe8X8,https://i.ytimg.com/vi/0GbzslPe8X8/hqdefault.jpg
Dil Dhadakne Do,"Joi Barua, Shankar Mahadevan, Suraj Jagan",Bollywood,Zindagi Na Milegi Dobara,neutral,WuMWwPHTSoY,https://i.ytimg.com/vi/WuMWwPHTSoY/hqdefault.jpg
Tu Mere Paas,Ankit Tiwari,BollywoodSad,Wazir,sadness,7UWLE1dTfA8,https://i.ytimg.com/vi/7UWLE1dTfA8/hqdefault.jpg
Dhat Teri Ki,"Aditi Singh Sharma, Sanam Puri",BollywoodDance,Dhat Teri Ki,joy,uRdbvrXQ-gU,https://i.ytimg.com/vi/uRdbvrXQ-gU/hqdefault.jpg
Der Se Aana Jaldi Jaana,"Alka Yagnik, Manhar Udhas",BollywoodDance,Khal Nayak,joy,rMEVnPXwiPg,https://i.ytimg.com/vi/rMEVnPXwiPg/hqdefault.jpg
Jazba,Shilpa Rao,BollywoodDance,,joy,GiKfmRE8vUk,https://i.ytimg.com/vi/GiKfmRE8vUk/hqdefault.jpg
Is This Love – Kahin Na Laage,"Mohit Chauhan, Shreya Ghoshal",BollywoodDance,Kismat Konnection,joy,bCZ8F-QweM8,https://i.ytimg.com/vi/bCZ8F-QweM8/hqdefault.jpg
Bol Radha Bol,Mukesh,BollywoodRomantic,Sangam,love,fgaZ13_TERk,https://i.ytimg.com/vi/fgaZ13_TERk/hqdefault.jpg
Tu Hi Khwahish,Sunidhi Chauhan,BollywoodDance,Once Upon A Time In Mumbaai Dobara,joy,JGwWNGJdvx8,https://store.playstation.com/store/api/chihiro/00_09_000/container/IN/en/99/EP2402-CUSA05624_00-AV00000000000068/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=720&h=720
Chak De India,"Marianne D'Cruz, Salim Merchant, Sukhwinder Singh",BollywoodDance,Chak De India,joy,bnqLzCsffwY,https://i.ytimg.com/vi/bnqLzCsffwY/hqdefault.jpg
Ruk Ja O Dil Deewane,Udit Narayan,BollywoodRomantic,Dilwale Dulhania Le Jayenge,love,jBpRItrod-Q,https://i.ytimg.com/vi/jBpRItrod-Q/hqdefault.jpg
Nanga Punga Dost,Shreya Ghoshal,BollywoodDance,PK,joy,m2a3WlRyWGM,https://i.ytimg.com/vi/m2a3WlRyWGM/hqdefault.jpg
Tanhayee,Sonu Nigam,BollywoodSad,Dil Chahta Hai,sadness,ZkwaiIGoyT4,https://i.ytimg.com/vi/ZkwaiIGoyT4/hqdefault.jpg
Beat It Bijuriya,"Asees Kaur, Renesa Baadchi",BollywoodDance,Munna Michael,joy,VgFZOJ0MB9I,https://i.ytimg.com/vi/VgFZOJ0MB9I/hqdefault.jpg
Tum Saath Ho Jab Apne,"Asha Bhosle, Kishore Kumar",BollywoodDance,Kaalia,joy,U5tUJ3wd-8w,https://i.ytimg.com/vi/U5tUJ3wd-8w/hqdefault.jpg
Most Wanted Munda,"Earl Edgar, Meet Bros",BollywoodDance,Ki & Ka,joy,sWOyl_-1juI,https://i.ytimg.com/vi/sWOyl_-1juI/hqdefault.jpg
Mehram,Arijit Singh,BollywoodDance,Kahaani 2,joy,ImEloUnWex8,https://i.ytimg.com/vi/ImEloUnWex8/hqdefault.jpg
Naina,Rahat Fateh Ali Khan,BollywoodSad,Omkara,sadness,KzBa4ZKTVjE,https://i.ytimg.com/vi/KzBa4ZKTVjE/hqdefault.jpg
Sab Kuchh Bhula Diya,"Sapna Awasthi, Sonu Nigam",BollywoodSad,Hum Tumhare Hain Sanam,sadness,xKx_80QM2LU,https://i.ytimg.com/vi/xKx_80QM2LU/hqdefault.jpg
Ungli Pe Nachalein,"Dev Negi, Shipra Goyal",BollywoodDance,Ungli,joy,NDEpGJZX6gc,https://i.ytimg.com/vi/NDEpGJZX6gc/hqdefault.jpg
Do Me A Favour Let’s Play Holi,"Anu Malik, Sunidhi Chauhan",BollywoodDance,Waqt- The Race Against Time,joy,uyh9jYSGpCg,https://i.ytimg.com/vi/uyh9jYSGpCg/hqdefault.jpg
Aise Na Mujhe Tum Dekho,Kishore Kumar,BollywoodRomantic,Darling Darling,love,qUvPzjSWMSM,https://i.ytimg.com/vi/qUvPzjSWMSM/hqdefault.jpg
Kahin Door Jab Din Dhal Jaye,Mukesh,BollywoodRomantic,Anand,love,wjYK67cgNKc,https://i.ytimg.com/vi/wjYK67cgNKc/hqdefault.jpg
Gilehriyaan,Jonita Gandhi,Bollywood,Dangal,neutral,7EstYM_4J_k,https://i.ytimg.com/vi/7EstYM_4J_k/hqdefault.jpg
Tanha Tanha Yahan Pe Jeena,Asha Bhosle,BollywoodDance,Rangeela,joy,W1GNGlaFKYw,https://i.ytimg.com/vi/W1GNGlaFKYw/hqdefault.jpg
Khwahishein,Shreya Ghoshal,BollywoodRomantic,Heroine,love,YOlZdYHqhOQ,https://i.ytimg.com/vi/YOlZdYHqhOQ/hqdefault.jpg
Zindagi Kaisi Hai Paheli,Manna Dey,BollywoodDance,Anand,joy,#NAME?,https://i.ytimg.com/vi/-y6_cFZsMJA/hqdefault.jpg
Sachi Muchi,"Harshdeep Kaur, Mohit Chauhan",BollywoodDance,Sultan,joy,yutKUteoZIA,https://i.ytimg.com/vi/yutKUteoZIA/hqdefault.jpg
Saawli Saloni Teri,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Hum Sub Chor Hain,love,UGMNTRkaX80,https://i.ytimg.com/vi/UGMNTRkaX80/hqdefault.jpg
Soniye,"K.K., Sunidhi Chauhan",BollywoodRomantic,Aksar,love,mK-XfCnttkE,https://i.ytimg.com/vi/mK-XfCnttkE/hqdefault.jpg
Koi Yeh Kaise Bataye,Jagjit Singh,BollywoodSad,Arth,sadness,UByuXScv3CA,https://i.ytimg.com/vi/UByuXScv3CA/hqdefault.jpg
Dekho Nashe Mein,"K.K., Shaan, Sunidhi Chauhan",BollywoodDance,Race,joy,ltrUySo9QmE,https://i.ytimg.com/vi/ltrUySo9QmE/hqdefault.jpg
Mein Sharabi,Yo Yo Honey Singh,BollywoodDance,Cocktail,joy,tnrnRQb8v-M,https://i.ytimg.com/vi/tnrnRQb8v-M/hqdefault.jpg
Ho Sarkay Leo Khattiya Jada Lage,"Kumar Sanu, Poornima",BollywoodRomantic,Raja Babu,love,Be_It32jfOQ,https://i.ytimg.com/vi/Be_It32jfOQ/hqdefault.jpg
Nadiya Chale Chale Re Dhara,Manna Dey,BollywoodDance,Safar,joy,iHK3D7jlqls,https://i.ytimg.com/vi/iHK3D7jlqls/hqdefault.jpg
Khatam Kahani,"Jyoti Nooran, Sultana Nooran, Vishal Mishra",Bollywood,Qarib Qarib Single,neutral,cZ8ACLzVO4Q,https://i.ytimg.com/vi/cZ8ACLzVO4Q/hqdefault.jpg
Jiya Jale,"Lata Mangeshkar, M.G. Sreekumar",BollywoodDance,Dil Se,joy,M-2nlaOQQSQ,https://i.ytimg.com/vi/M-2nlaOQQSQ/hqdefault.jpg
Manva Likes To Fly,Shalmali Kholgade,BollywoodDance,Tumhari Sulu,joy,pifPBpxSQCk,https://i.ytimg.com/vi/pifPBpxSQCk/hqdefault.jpg
Aashayein,"KK, Salim Merchant",BollywoodMotivational,Iqbal,surprise,bmyv0nRkDmc,https://i.ytimg.com/vi/bmyv0nRkDmc/hqdefault.jpg
Aur Kya,Abhijeet,BollywoodDanceRomance,,love,wP7et6aWvAY,https://i.ytimg.com/vi/wP7et6aWvAY/hqdefault.jpg
Aisa Kyoon Hota Hai,Alka Yagnik,BollywoodRomantic,Ishq Vishk,love,lCD0Qmm3MA0,https://i.ytimg.com/vi/lCD0Qmm3MA0/hqdefault.jpg
Aaja Shaam Hone Aayi,"Lata Mangeshkar, S.P. Balasubrahmanyam",BollywoodDance,Maine Pyar Kiya,joy,SmbxqkSaReQ,https://i.ytimg.com/vi/SmbxqkSaReQ/hqdefault.jpg
Cocktail Mashup,Multiple,BollywoodDance,Cocktail,joy,UNXppWPwG4E,https://i.ytimg.com/vi/UNXppWPwG4E/hqdefault.jpg
Teri Mehfil Mein Kismat Azmakar,"Lata Mangeshkar, Shamshad Begum.",BollywoodDance,Mughal-E-Azam,joy,RbFyLL3XDgE,https://i.ytimg.com/vi/RbFyLL3XDgE/hqdefault.jpg
Pandey Jee Seeti,"Mamta Sharma, Shreya Ghoshal, Wajid",BollywoodDance,Dabangg 2,joy,gSaaNGMPl_g,https://i.ytimg.com/vi/gSaaNGMPl_g/hqdefault.jpg
Ye Jawaani Teri,"Jonita Gandhi, Nakash Aziz",BollywoodDance,Meri Pyaari Bindu,joy,n3gPKbHeaQg,https://i.ytimg.com/vi/n3gPKbHeaQg/hqdefault.jpg
Ghar Aaja Pardesi,,BollywoodDance,Dilwale Dulhania Le Jayenge,joy,aYydJ7JTmsg,https://i.ytimg.com/vi/aYydJ7JTmsg/hqdefault.jpg
Kitaben Bahut Si,"Asha Bhosle, Vinod Rathod",BollywoodDance,Baazigar,joy,708MrJ6ZJsI,https://i.ytimg.com/vi/708MrJ6ZJsI/hqdefault.jpg
Jahan Teri Yeh Nazar Hai,Kishore Kumar,BollywoodDance,Kaalia,joy,BXaqBNTl7zI,https://i.ytimg.com/vi/BXaqBNTl7zI/hqdefault.jpg
Namak Paare,"Anupam Amod, Mamta Sharma",BollywoodDance,Raja Natwarlal,joy,ohl4cRAXwA8,https://i.ytimg.com/vi/ohl4cRAXwA8/hqdefault.jpg
Nazdeekiyan,"Neeti Mohan, Nikhil Paul George",BollywoodRomantic,Shaandaar,love,0p0yl2Hrz-8,https://i.ytimg.com/vi/0p0yl2Hrz-8/hqdefault.jpg
Jhumritalaiyya,"Arijit Singh, Mohan Kanan",BollywoodDance,Jagga Jasoos,joy,OSbe_bq_vN4,https://i.ytimg.com/vi/OSbe_bq_vN4/hqdefault.jpg
Pyar Dilon Ka Mela Hai,"Alka Yagnik, Sonu Nigam",BollywoodDanceRomantic,Dulhan Hum Le Jaayenge,love,dc5bEPnBZEk,https://i.ytimg.com/vi/dc5bEPnBZEk/hqdefault.jpg
Aap Ki Ankhon Mein Kuch,"Kishore Kumar, Lata Mangeshkar",BollywoodRomantic,Ghar,love,NbqCWwlNKrA,https://i.ytimg.com/vi/NbqCWwlNKrA/hqdefault.jpg
Haawa Haawa,Mohit Chauhan,BollywoodDance,Rockstar,joy,xQryki2ZhYA,https://i.ytimg.com/vi/xQryki2ZhYA/hqdefault.jpg
Baatein Ye Kabhi Na (Female),Palak Muchhal,BollywoodRomantic,Khamoshiyan,love,oJzVtFX7OjY,https://i.ytimg.com/vi/oJzVtFX7OjY/hqdefault.jpg
Lakh Lakh,Neeraj Shridhar,BollywoodDance,Kambakkht Ishq,joy,1_SxMU7TEas,https://i.ytimg.com/vi/1_SxMU7TEas/hqdefault.jpg
Yari Hai Imaan Mera,Manna Dey,BollywoodDance,Zanjeer,joy,7KIcWTV3MME,https://i.ytimg.com/vi/7KIcWTV3MME/hqdefault.jpg
O Mere Sanam,"Lata Mangeshkar, Mukesh",BollywoodSad,Sangam,sadness,zGy07QMlH3M,https://i.ytimg.com/vi/zGy07QMlH3M/hqdefault.jpg
Daag,Sukhwinder Singh,BollywoodSad,Bhoomi,sadness,_eyor4_3nsk,https://i.ytimg.com/vi/_eyor4_3nsk/hqdefault.jpg
Koi Kahe Kehta Rahe,"K.K., Shaan, Shankar Mahadevan",BollywoodDance,Dil Chahta Hai,joy,ctJI7pCbxAo,https://i.ytimg.com/vi/ctJI7pCbxAo/hqdefault.jpg
Mere Khayalon Ki Malika,Abhijeet,BollywoodRomance,Josh,love,LtlZv_hd9fg,https://i.ytimg.com/vi/LtlZv_hd9fg/hqdefault.jpg
Krazzy 4,Vishal Dadlani,BollywoodDance,Krazzy 4,joy,3QarnZGy4VU,https://i.ytimg.com/vi/3QarnZGy4VU/hqdefault.jpg
Sun Zara,Adnan Sami,BollywoodRomantic,Lucky,love,9lCTfg8oLNU,https://i.ytimg.com/vi/9lCTfg8oLNU/hqdefault.jpg
Zinda Rehti Hain Mohabbatein,"Lata Mangeshkar, Udit Narayan",BollywoodSad,Mohabbatein,sadness,1cWR8QVhJLE,https://i.ytimg.com/vi/1cWR8QVhJLE/hqdefault.jpg
Titliyan,Sunidhi Chauhan,BollywoodDance,Rocky Handsome,joy,YPohR_9v6HA,https://i.ytimg.com/vi/YPohR_9v6HA/hqdefault.jpg
Jeete Hain Chal,Kavita Seth,BollywoodSad,Neerja,sadness,GZIh0bhuFtg,https://i.ytimg.com/vi/GZIh0bhuFtg/hqdefault.jpg
Hum Tum,"Alka Yagnik, Babul Supriyo",BollywoodRomantic,Hum Tum,love,94XJ_F4Z71g,https://i.ytimg.com/vi/94XJ_F4Z71g/hqdefault.jpg
Yun Hi Chala Chal,"Hariharan, Kailash Kher, Udit Narayan",BollywoodDance,Swades,joy,eEeX2QMlSlo,https://i.ytimg.com/vi/eEeX2QMlSlo/hqdefault.jpg
Dooriyan,Mohit Chauhan,BollywoodSad,Love Aj Kal,sadness,XXgLpNVo_vk,https://i.ytimg.com/vi/XXgLpNVo_vk/hqdefault.jpg
Yeh Hum Aa Gaye Hain Kahaan,"Lata Mangeshkar, Udit Narayan",BollywoodRomantic,Veer Zaara,love,ZmZOT9IbaaM,https://i.ytimg.com/vi/ZmZOT9IbaaM/hqdefault.jpg
Yaar Na Miley (Remix),"Jasmine Sandlas, Yo Yo Honey Singh",BollywoodDance,Kick,joy,94Ivegv2VSE,https://i.ytimg.com/vi/94Ivegv2VSE/hqdefault.jpg
Yaar Naa Miley (Remix),"Jasmine Sandlas, Yo Yo Honey Singh",BollywoodDance,Kick,joy,GRo_D4c10Vg,https://i.ytimg.com/vi/GRo_D4c10Vg/hqdefault.jpg
Joganiyan,Shruti Haasan,BollywoodRomantic,Tevar,love,V9ubInQ7-iI,https://i.ytimg.com/vi/V9ubInQ7-iI/hqdefault.jpg
Huzur Is Kadar,"Bhupinder Singh, Suresh Wadkar",BollywoodDance,Masoom,joy,9EWXFTxllEo,https://i.ytimg.com/vi/9EWXFTxllEo/hqdefault.jpg
Aye Zindagi Gale Lagaa Le,Suresh Wadkar,BollywoodRomantic,Sadma,love,aw5FN0Dpy3Y,https://i.ytimg.com/vi/aw5FN0Dpy3Y/hqdefault.jpg
Surmayee Ankhiyon Mein,"Ilaiyaraaja, K.J. Yesudas",BollywoodRomantic,Sadma,love,Mr-CmAgS5-Q,https://i.ytimg.com/vi/Mr-CmAgS5-Q/hqdefault.jpg
Meri Ada Bhi,"Rahat Fateh Ali Khan, Tulsi Kumar",BollywoodDanceRomantic,Ready,love,I-34sdBt4TI,https://i.ytimg.com/vi/I-34sdBt4TI/hqdefault.jpg
Waada Raha Sanam,"Abhijeet, Alka Yagnik",BollywoodDanceRomantic,Khiladi,love,9b0iydtDZLU,https://i.ytimg.com/vi/9b0iydtDZLU/hqdefault.jpg
Tumse Hi Tumse,"Caralisa Monteiro, Shekhar Ravjiani",BollywoodRomantic,Anjaana Anjaani,love,KWCLOpaZeLc,https://i.ytimg.com/vi/KWCLOpaZeLc/hqdefault.jpg
"Gori Ka Sajan, Sajan Ki Gori","Mohammad Aziz, S. Janaki",BollywoodDance,Aakhree Raasta,joy,k30LjwXPfHU,https://i.ytimg.com/vi/k30LjwXPfHU/hqdefault.jpg
Falak Dekhun,Sonu Nigam,BollywoodDance,Garam Masala,joy,9HVos5MX3XM,https://i.ytimg.com/vi/9HVos5MX3XM/hqdefault.jpg
Shikdum,"Shaan, Shreya Ghoshal",BollywoodDanceRomantic,Dhoom,love,7jhSVtC6Axs,https://i.ytimg.com/vi/7jhSVtC6Axs/hqdefault.jpg
Bezubaan,K.K.,BollywoodRomantic,Laali Ki Shaadi Mein Laaddoo Deewana,love,xutBFUf3LoU,https://i.ytimg.com/vi/xutBFUf3LoU/hqdefault.jpg
Mere Bina Tu (Duet Version),"Harshdeep Kaur, Pritam",BollywoodSad,Phata Poster Nikhla Hero,sadness,UN0XAICa-WI,https://i.ytimg.com/vi/UN0XAICa-WI/hqdefault.jpg
Alisha,"Anushka Manchanda, Salim Merchant",BollywoodDance,Pyaar Impossible,joy,UT_WZpZyF2M,https://i.ytimg.com/vi/UT_WZpZyF2M/hqdefault.jpg
Aaj Kal Yaad Kuch Aur Rehta Nahin,Mohammad Aziz,BollywoodRomantic,Nagina,love,exAAEljV-68,https://i.ytimg.com/vi/exAAEljV-68/hqdefault.jpg
Dil Kho Gaya,"Anuradha Paudwal, Udit Narayan",BollywoodRomantic,Dil,love,Cy8zRL7uC38,https://i.ytimg.com/vi/Cy8zRL7uC38/hqdefault.jpg
Sun Soniye,"Antara Mitra, Mohammed Irfan",BollywoodRomantic,Ajab Gazabb Love,love,veuzmx1ak7g,https://i.ytimg.com/vi/veuzmx1ak7g/hqdefault.jpg
Baadal,Sunidhi Chauhan,BollywoodSad,Akira,sadness,gptw_56x71g,https://i.ytimg.com/vi/gptw_56x71g/hqdefault.jpg
Ae Mere Humsafar,"Alka Yagnik, Vinod Rathod",BollywoodRomantic,Baazigar,love,sWqjZpBtcxc,https://i.ytimg.com/vi/sWqjZpBtcxc/hqdefault.jpg
Idhar Chala Mein Udhar Chala,"Alka Yagnik, Udit Narayan",BollywoodDance,Koi Mil Gaya,joy,wstOLjC0m2k,https://i.ytimg.com/vi/wstOLjC0m2k/hqdefault.jpg
Kise Dhoondta Hai Pagal Sapare,Anuradha Paudwal,BollywoodDance,Nigahen,joy,FSPgNNPvUQM,https://i.ytimg.com/vi/FSPgNNPvUQM/hqdefault.jpg
Mere Dushman Mere Bhai,Hariharan,BollywoodSad,Border,sadness,q40mvSipAAo,https://i.ytimg.com/vi/q40mvSipAAo/hqdefault.jpg
Aye Meri Zohra Jabeen,Manna Dey,BollywoodDance,Waqt,joy,EH9yR6T4ePI,https://i.ytimg.com/vi/EH9yR6T4ePI/hqdefault.jpg
Aye Dil Laaya Hai Bahaar,"Hariharan, Kavita Krishnamurthy",BollywoodDance,Kya Kehna,joy,Na1SEuvMNcg,https://i.ytimg.com/vi/Na1SEuvMNcg/hqdefault.jpg
Bad Baby,"Badshah, Gippy Grewal",BollywoodDance,Second Hand Husband,joy,vZ4BghNlc08,https://i.ytimg.com/vi/vZ4BghNlc08/hqdefault.jpg
Dil Kyun Yeh Mera,K.K.,BollywoodRomantic,Kites,love,maKDIvUVkQo,https://i.ytimg.com/vi/maKDIvUVkQo/hqdefault.jpg
Tum Se Milke,"Asha Bhosle, Suresh Wadkar",BollywoodRomantic,Parinda,love,mXkbWKr5ovU,https://i.ytimg.com/vi/mXkbWKr5ovU/hqdefault.jpg
Dhup Chik,"Badshah, Raftaar",BollywoodDance,Fugly,joy,7St7JaYCSnI,https://i.ytimg.com/vi/7St7JaYCSnI/hqdefault.jpg
Aadha Ishq,"Natalie Di Luccio, Shreya Ghoshal",BollywoodRomantic,Band Baaja Baaraat,love,AWjQgUDfZG0,https://i.ytimg.com/vi/AWjQgUDfZG0/hqdefault.jpg
Pink Lips (Remix),Khushboo Grewal,BollywoodDance,Hate Story 2,joy,ySKmOwuEEaM,https://i.ytimg.com/vi/ySKmOwuEEaM/hqdefault.jpg
Paathshaala,"Blaaze, Mohammed Aslam, Naresh Iyer",BollywoodDance,Rang De Basanti,joy,T-g39o0rDos,https://i.ytimg.com/vi/T-g39o0rDos/hqdefault.jpg
Ala Barfi,Mohit Chauhan,BollywoodDance,Barfi,joy,1YDULSDalig,https://i.ytimg.com/vi/1YDULSDalig/hqdefault.jpg
Kudi Tu Butter,Yo Yo Honey Singh,BollywoodDance,Bajatey Raho,joy,ARRfeoewfZw,https://i.ytimg.com/vi/ARRfeoewfZw/hqdefault.jpg
Churiyan Kanak Gayee,"Ila Arun, Lata Mangeshkar, Moinuddin Manchala",BollywoodDance,Lamhe,joy,8pQxh2HtFXs,https://i.ytimg.com/vi/8pQxh2HtFXs/hqdefault.jpg
Kapoor & Sons (Mashup),Multiple,BollywoodDance,Kapoor & Sons,joy,OkKwtMDH3RE,https://i.ytimg.com/vi/OkKwtMDH3RE/hqdefault.jpg
Mujhse Dosti Karoge,"Alka Yagnik, Asha Bhosle, Udit Narayan",BollywoodRomantic,Mujhse Dosti Karoge!,love,q4R2xRnN89A,https://i.ytimg.com/vi/q4R2xRnN89A/hqdefault.jpg
Hum To Dil Se Haare,"Alka Yagnik, Udit Narayan",BollywoodSad,Josh,sadness,JGwWNGJdvx8,https://store.playstation.com/store/api/chihiro/00_09_000/container/IN/en/99/EP2402-CUSA05624_00-AV00000000000068/0/image?_version=00_09_000&platform=chihiro&bg_color=000000&opacity=100&w=720&h=720
Soniye,K.K.,BollywoodRomantic,Heartless,love,mK-XfCnttkE,https://i.ytimg.com/vi/mK-XfCnttkE/hqdefault.jpg
Albela Sajan,"Kavita Krishnamurthy, Shankar Mahadevan, Ustad Sultan Khan",BollywoodDance,Hum Dil De Chuke Sanam,joy,s36IMcNP8vo,https://i.ytimg.com/vi/s36IMcNP8vo/hqdefault.jpg
Ehsan Tera Hoga Mujh Par,Mohammed Rafi,BollywoodRomantic,Junglee,love,DnIUta3hyLE,https://i.ytimg.com/vi/DnIUta3hyLE/hqdefault.jpg
Rola Pe Gaya,"Earl D'Souza, Hard Kaur, Mahadevan, Mahalakshmi Iyer, Master Saleem, Shankar",BollywoodDance,Patiala House,joy,jiLqPENkeZE,https://i.ytimg.com/vi/jiLqPENkeZE/hqdefault.jpg
Bande Mein Tha Dum… Vande Mataram,"Pranab Biswas, Shreya Ghoshal, Sonu Nigam",BollywoodDance,Lage Raho Munna Bhai,joy,8tDfkeUsX7c,https://i.ytimg.com/vi/8tDfkeUsX7c/hqdefault.jpg
Jawani Janeman,Asha Bhosle,BollywoodDance,Namak Halaal,joy,f5bEkgKTZmw,https://i.ytimg.com/vi/f5bEkgKTZmw/hqdefault.jpg
Yahi Hota Pyaar,"Himesh Reshammiya, Sunidhi Chauhan",BollywoodSad,Namastey London,sadness,ZYrykKFSAiU,https://i.ytimg.com/vi/ZYrykKFSAiU/hqdefault.jpg
Jawani Janeman,Asha Bhosle,BollywoodDance,Namak Halaal,joy,f5bEkgKTZmw,https://i.ytimg.com/vi/f5bEkgKTZmw/hqdefault.jpg
Aa Aa E Ooh Ooh Ooh Mera Dil Na Todo,Abhijeet,BollywoodDance,Raja Babu,joy,fdE3R8ojF5w,https://i.ytimg.com/vi/fdE3R8ojF5w/hqdefault.jpg
Main To Raste Se Ja Raha Tha,"Alka Yagnik, Kumar Sanu",BollywoodRomantic,Coolie No. 1,love,ekPjEpWKk74,https://i.ytimg.com/vi/ekPjEpWKk74/hqdefault.jpg
Awaarapan Banjarapan,M. M. Keeravani,BollywoodDance,Jism,joy,OLbFNCJBsB0,https://i.ytimg.com/vi/OLbFNCJBsB0/hqdefault.jpg
Yeh Raat Aur Yeh Doori,"Asha Bhosle, S.P. Balasubrahmanyam",BollywoodDance,Andaz Apna Apna,joy,1H0vtkIiPbM,https://i.ytimg.com/vi/1H0vtkIiPbM/hqdefault.jpg
Mere Dil Jigar Se Guzree Hai,"Alka Yagnik, Kumar Sanu",BollywoodDance,Soldier,joy,I-JEmMn4nqU,https://i.ytimg.com/vi/I-JEmMn4nqU/hqdefault.jpg
Yeh Dil Jo Hai Badmaash Hai,"Mohit Chauhan, Monali Thakur, Shreya Ghoshal",BollywoodDance,Phir Se,joy,iYIzVvkgkqY,https://i.ytimg.com/vi/iYIzVvkgkqY/hqdefault.jpg
Saawali Si Raat,Arijit Singh,BollywoodRomantic,Barfi,love,eSiFi0n-u8w,https://i.ytimg.com/vi/eSiFi0n-u8w/hqdefault.jpg
Aaankhein Milayenge Darr Se,"K. Mohan, Neha Bhasin",BollywoodDance,Neerja,joy,yRwg7QgJUHk,https://i.ytimg.com/vi/yRwg7QgJUHk/hqdefault.jpg
Ishq Vishq,"Kamaal khan, Sunidhi Chauhan, Suzanne D'Mello",BollywoodRomantic,Wanted,love,N_BiKacCBj4,https://i.ytimg.com/vi/N_BiKacCBj4/hqdefault.jpg
